tag_name,name,author_login,created_at,body,url,assets_url,upload_url,html_url,id,author_id,author_node_id,author_avatar_url,author_gravatar_id,author_url,author_html_url,author_followers_url,author_following_url,author_gists_url,author_starred_url,author_subscriptions_url,author_organizations_url,author_repos_url,author_events_url,author_received_events_url,author_type,author_site_admin,node_id,target_commitish,draft,prerelease,published_at,tarball_url,zipball_url,assets
v2017-05-24,May 24 release,elviram,2017-05-24T16:46:07Z,New release,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6493156,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6493156/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6493156/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-05-24,6493156,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTY0OTMxNTY=,master,FALSE,FALSE,2017-05-24T16:49:03Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-05-24,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-05-24,NA
v2017-05-05,May 5 2017 DO Release,lschriml,2017-05-05T18:56:37Z,New DO Release,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6295855,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6295855/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6295855/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-05-05,6295855,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTYyOTU4NTU=,master,FALSE,FALSE,2017-05-05T19:01:50Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-05-05,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-05-05,NA
v2017-04-13,April 13 release,elviram,2017-04-13T17:11:55Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6075567,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6075567/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/6075567/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-04-13,6075567,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTYwNzU1Njc=,master,FALSE,FALSE,2017-04-13T17:14:56Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-04-13,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-04-13,NA
v2017-03-10,March 10 release,elviram,2017-03-11T02:13:32Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5709865,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5709865/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5709865/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-03-10,5709865,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTU3MDk4NjU=,master,FALSE,FALSE,2017-03-11T02:17:09Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-03-10,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-03-10,NA
v2017-02-17,February 17 release,elviram,2017-02-17T22:25:24Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5495916,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5495916/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5495916/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-02-17,5495916,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTU0OTU5MTY=,master,FALSE,FALSE,2017-02-17T22:28:46Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-02-17,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-02-17,NA
v2017-01-27,January 27 release,elviram,2017-01-27T20:17:14Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5289413,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5289413/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5289413/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-01-27,5289413,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTUyODk0MTM=,master,FALSE,FALSE,2017-01-27T20:19:30Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-01-27,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-01-27,NA
v2017-01-13,January 13 release,elviram,2017-01-13T20:15:58Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5156163,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5156163/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5156163/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-01-13,5156163,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTUxNTYxNjM=,master,FALSE,FALSE,2017-01-13T20:17:43Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-01-13,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-01-13,NA
v2017-01-09,January 09 release,elviram,2017-01-09T19:52:42Z,New release,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5108953,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5108953/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/5108953/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2017-01-09,5108953,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTUxMDg5NTM=,master,FALSE,FALSE,2017-01-09T19:54:58Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2017-01-09,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2017-01-09,NA
v2016-12-16,December 16 release,elviram,2016-12-16T19:16:28Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4944360,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4944360/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4944360/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-12-16,4944360,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQ5NDQzNjA=,master,FALSE,FALSE,2016-12-16T19:17:18Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-12-16,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-12-16,NA
v2016-12-09,December 09 release,elviram,2016-12-09T23:23:25Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4882903,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4882903/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4882903/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-12-09,4882903,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQ4ODI5MDM=,master,FALSE,FALSE,2016-12-09T23:25:42Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-12-09,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-12-09,NA
v2016-11-22,November 22 release,elviram,2016-11-22T17:58:56Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4733555,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4733555/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4733555/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-11-22,4733555,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQ3MzM1NTU=,master,FALSE,FALSE,2016-11-22T19:12:38Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-11-22,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-11-22,NA
v2016-11-18,November 18 release,elviram,2016-11-18T21:18:07Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4703121,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4703121/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4703121/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-11-18,4703121,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQ3MDMxMjE=,master,FALSE,FALSE,2016-11-18T21:20:27Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-11-18,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-11-18,NA
v2016-11-04,November 4 release,elviram,2016-11-04T23:30:19Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4576408,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4576408/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4576408/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-11-04,4576408,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQ1NzY0MDg=,master,FALSE,FALSE,2016-11-04T23:32:40Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-11-04,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-11-04,NA
v2016-10-21,October 21 release,elviram,2016-10-21T21:36:41Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4454685,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4454685/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4454685/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-10-21,4454685,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQ0NTQ2ODU=,master,FALSE,FALSE,2016-10-21T21:40:44Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-10-21,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-10-21,NA
v2016-09-30,September 30 release,elviram,2016-09-30T19:52:25Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4277275,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4277275/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4277275/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-09-30,4277275,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQyNzcyNzU=,master,FALSE,FALSE,2016-09-30T19:53:33Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-09-30,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-09-30,NA
v2016-09-26,September 26 release,elviram,2016-09-26T19:39:05Z,New release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4233532,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4233532/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4233532/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-09-26,4233532,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQyMzM1MzI=,master,FALSE,FALSE,2016-09-26T19:40:24Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-09-26,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-09-26,NA
v2016-09-23,September 23 release,elviram,2016-09-23T20:24:23Z,September 23 release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4217842,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4217842/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/4217842/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-09-23,4217842,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTQyMTc4NDI=,master,FALSE,FALSE,2016-09-23T20:27:03Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-09-23,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-09-23,NA
v2016-08-12,August 12 release,elviram,2016-08-12T21:15:14Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3878670,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3878670/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3878670/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-08-12,3878670,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTM4Nzg2NzA=,master,FALSE,FALSE,2016-08-12T21:20:20Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-08-12,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-08-12,NA
v2016-07-08,July 8 release,elviram,2016-07-08T18:34:00Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3618154,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3618154/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3618154/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-07-08,3618154,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTM2MTgxNTQ=,master,FALSE,FALSE,2016-07-08T18:36:11Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-07-08,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-07-08,NA
v2016-07-01,July 1 release,elviram,2016-07-01T22:43:44Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3573257,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3573257/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3573257/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-07-01,3573257,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTM1NzMyNTc=,master,FALSE,FALSE,2016-07-01T22:45:51Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-07-01,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-07-01,NA
v2016-06-17,June 17 release,elviram,2016-06-17T22:34:20Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3471884,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3471884/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3471884/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2016-06-17,3471884,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTM0NzE4ODQ=,master,FALSE,FALSE,2016-06-17T22:37:23Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2016-06-17,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2016-06-17,NA
vv2016-06-10,June 10 release,elviram,2016-06-10T20:50:34Z,Weekly release.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3421274,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3421274/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/3421274/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/vv2016-06-10,3421274,8419912,MDQ6VXNlcjg0MTk5MTI=,https://avatars.githubusercontent.com/u/8419912?v=4,NA,https://api.github.com/users/elviram,https://github.com/elviram,https://api.github.com/users/elviram/followers,https://api.github.com/users/elviram/following{/other_user},https://api.github.com/users/elviram/gists{/gist_id},https://api.github.com/users/elviram/starred{/owner}{/repo},https://api.github.com/users/elviram/subscriptions,https://api.github.com/users/elviram/orgs,https://api.github.com/users/elviram/repos,https://api.github.com/users/elviram/events{/privacy},https://api.github.com/users/elviram/received_events,User,FALSE,MDc6UmVsZWFzZTM0MjEyNzQ=,master,FALSE,FALSE,2016-06-10T20:53:44Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/vv2016-06-10,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/vv2016-06-10,NA
